date,ticket,strategy,signal,result,profit,atr,market_regime,hour,spread,session,quality_score,confidence_score,confidence_pct,exec_grade,rr_ratio,choch_state,choch_strength,liq_map_score,liq_map_dir,mtf_strength,mtf_structural,entry_price,exit_price,sl_dist,tp_dist,tp_tiers,magic,volume,brain_score,master_score,dna_score,history_score,knowledge_score,news_score,decision_reason,conflict_report,master_breakdown,decision_snapshot_id
2026-06-18T19:05:06.624640+00:00,56816973007,SMC,BUY,WIN,58.65,0.0,UNKNOWN,19,0.0,OFF_HOURS,0.0,0,0,SYNC,0,,,0,,0,,0,0,0,0,,4001,0.15,0,0,0,0,0,0,MT5_HISTORY_SYNC,,,
2026-06-18T19:06:22.553889+00:00,56817032684,SMC,BUY,LOSS,-29.25,0.0,UNKNOWN,19,0.0,OFF_HOURS,0.0,0,0,SYNC,0,,,0,,0,,0,0,0,0,,4001,0.15,0,0,0,0,0,0,MT5_HISTORY_SYNC,,,
2026-06-18T19:08:28.982919+00:00,57156407461,SMC,SELL,OPEN,0.0,4.13,TRENDING,19,0.0,OFF_HOURS,78.0,68.7,68.7,B,2.0,,,0,,0,,0,0,200.0,400.0,,4001,0.01,25.5,0,0,0,0,0,OPEN_EXECUTION_CAPTURE,,,
2026-06-18T19:08:29.110993+00:00,56817067925,SMC,BUY,LOSS,-29.4,0.0,UNKNOWN,19,0.0,OFF_HOURS,0.0,0,0,SYNC,0,,,0,,0,,0,0,0,0,,4001,0.15,0,0,0,0,0,0,MT5_HISTORY_SYNC,,,
2026-06-18T19:08:54.566198+00:00,57156415058,SMC,SELL,OPEN,0.0,4.13,TRENDING,19,0.0,OFF_HOURS,78.0,68.7,68.7,B,2.0,,,0,,0,,0,0,200.0,400.0,,4001,0.01,25.5,0,0,0,0,0,OPEN_EXECUTION_CAPTURE,,,
2026-06-18T19:12:16.853850+00:00,57156486036,SMC,SELL,OPEN,0.0,4.25,TRENDING,19,0.0,OFF_HOURS,78.0,68.7,68.7,B,2.0,,,0,,0,,0,0,200.0,400.0,,4001,0.01,25.5,0,0,0,0,0,OPEN_EXECUTION_CAPTURE,,,
2026-06-18T19:13:07.641489+00:00,57156504170,SMC,SELL,OPEN,0.0,4.28,TRENDING,19,0.0,OFF_HOURS,78.0,68.7,68.7,B,2.0,,,0,,0,,0,0,200.0,400.0,,4001,0.01,25.5,0,0,0,0,0,OPEN_EXECUTION_CAPTURE,,,
2026-06-18T19:14:23.662264+00:00,57156526052,SMC,SELL,OPEN,0.0,4.28,TRENDING,19,0.0,OFF_HOURS,78.0,68.7,68.7,B,2.0,,,0,,0,,0,0,200.0,400.0,,4001,0.01,25.5,0,0,0,0,0,OPEN_EXECUTION_CAPTURE,,,
2026-06-18T19:14:49.134916+00:00,56817195136,SMC,BUY,WIN,63.0,0.0,UNKNOWN,19,0.0,OFF_HOURS,0.0,0,0,SYNC,0,,,0,,0,,0,0,0,0,,4001,0.15,0,0,0,0,0,0,MT5_HISTORY_SYNC,,,
2026-06-18T19:17:20.980788+00:00,57156571953,SMC,SELL,OPEN,0.0,4.35,TRENDING,19,0.0,OFF_HOURS,57.0,55.4,55.4,A,2.0,,,0,,0,,0,0,200.0,400.0,,4001,0.01,25.5,0,0,0,0,0,OPEN_EXECUTION_CAPTURE,,,
2026-06-18T19:19:27.252193+00:00,56817272253,SMC,BUY,WIN,60.15,0.0,UNKNOWN,19,0.0,OFF_HOURS,0.0,0,0,SYNC,0,,,0,,0,,0,0,0,0,,4001,0.15,0,0,0,0,0,0,MT5_HISTORY_SYNC,,,
2026-06-18T19:20:43.221470+00:00,56817310981,SMC,BUY,LOSS,-28.35,0.0,UNKNOWN,19,0.0,OFF_HOURS,0.0,0,0,SYNC,0,,,0,,0,,0,0,0,0,,4001,0.15,0,0,0,0,0,0,MT5_HISTORY_SYNC,,,
2026-06-18T19:27:02.406921+00:00,56817430184,SMC,BUY,LOSS,-2.0,0.0,UNKNOWN,19,0.0,OFF_HOURS,0.0,0,0,SYNC,0,,,0,,0,,0,0,0,0,,4001,0.01,0,0,0,0,0,0,MT5_HISTORY_SYNC,,,
2026-06-18T19:30:49.600116+00:00,56817502355,SMC,BUY,LOSS,-30.0,0.0,UNKNOWN,19,0.0,OFF_HOURS,0.0,0,0,SYNC,0,,,0,,0,,0,0,0,0,,4001,0.15,0,0,0,0,0,0,MT5_HISTORY_SYNC,,,
2026-06-18T19:33:45.917196+00:00,57156810503,SMC,SELL,OPEN,0.0,4.61,TRENDING,19,0.0,OFF_HOURS,57.0,61.4,61.4,B,2.0,,,0,,0,,0,0,200.0,400.0,,4001,0.01,23.75,0,0,0,0,0,OPEN_EXECUTION_CAPTURE,,,
2026-06-18T19:33:46.056961+00:00,56817545231,SMC,BUY,WIN,60.9,0.0,UNKNOWN,19,0.0,OFF_HOURS,0.0,0,0,SYNC,0,,,0,,0,,0,0,0,0,,4001,0.15,0,0,0,0,0,0,MT5_HISTORY_SYNC,,,
2026-06-18T19:35:27.200147+00:00,57156833212,SMC,SELL,OPEN,0.0,4.52,TRENDING,19,0.0,OFF_HOURS,57.0,61.4,61.4,A,2.0,,,0,,0,,0,0,200.0,400.0,,4001,0.01,25.5,0,0,0,0,0,OPEN_EXECUTION_CAPTURE,,,
2026-06-18T19:36:17.889182+00:00,56817630969,SMC,BUY,WIN,59.85,0.0,UNKNOWN,19,0.0,OFF_HOURS,0.0,0,0,SYNC,0,,,0,,0,,0,0,0,0,,4001,0.15,0,0,0,0,0,0,MT5_HISTORY_SYNC,,,
2026-06-18T19:36:43.395962+00:00,57156852309,SMC,SELL,OPEN,0.0,4.66,TRENDING,19,0.0,OFF_HOURS,57.0,61.4,61.4,A,2.0,,,0,,0,,0,0,200.0,400.0,,4001,0.01,27.25,0,0,0,0,0,OPEN_EXECUTION_CAPTURE,,,
2026-06-18T19:40:05.924515+00:00,57156896998,SMC,SELL,OPEN,0.0,4.6,TRENDING,19,0.0,OFF_HOURS,79.0,74.7,74.7,A,2.0,,,0,,0,,0,0,200.0,400.0,,4001,0.01,27.25,0,0,0,0,0,OPEN_EXECUTION_CAPTURE,,,
2026-06-18T19:40:56.852240+00:00,57156916494,SMC,SELL,OPEN,0.0,4.86,TRENDING,19,0.0,OFF_HOURS,79.0,74.7,74.7,A,2.0,,,0,,0,,0,0,200.0,400.0,,4001,0.01,27.25,0,0,0,0,0,OPEN_EXECUTION_CAPTURE,,,
2026-06-18T19:47:16.207330+00:00,57156999094,SMC,SELL,OPEN,0.0,4.85,TRENDING,19,0.0,OFF_HOURS,57.0,61.4,61.4,A,2.0,,,0,,0,,0,0,200.0,400.0,,4001,0.01,27.25,0,0,0,0,0,OPEN_EXECUTION_CAPTURE,,,
2026-06-18T19:59:29.218458+00:00,57157145385,SMC,SELL,OPEN,0.0,4.68,TRENDING,19,0.0,OFF_HOURS,57.0,61.4,61.4,B,2.0,,,0,,0,,0,0,200.0,400.0,,4001,0.01,27.25,0,0,0,0,0,OPEN_EXECUTION_CAPTURE,,,
2026-06-18T20:01:35.607533+00:00,56818172702,SMC,BUY,LOSS,-29.55,0.0,UNKNOWN,20,0.0,OFF_HOURS,0.0,0,0,SYNC,0,,,0,,0,,0,0,0,0,,4001,0.15,0,0,0,0,0,0,MT5_HISTORY_SYNC,,,
2026-06-18T20:02:26.251900+00:00,56818194375,SMC,BUY,LOSS,-1.93,0.0,UNKNOWN,20,0.0,OFF_HOURS,0.0,0,0,SYNC,0,,,0,,0,,0,0,0,0,,4001,0.01,0,0,0,0,0,0,MT5_HISTORY_SYNC,,,
2026-06-18T20:05:48.440054+00:00,56818256396,SMC,BUY,LOSS,-1.97,0.0,UNKNOWN,20,0.0,OFF_HOURS,0.0,0,0,SYNC,0,,,0,,0,,0,0,0,0,,4001,0.01,0,0,0,0,0,0,MT5_HISTORY_SYNC,,,
2026-06-18T20:12:58.142396+00:00,56818381115,SMC,BUY,LOSS,-30.0,0.0,UNKNOWN,20,0.0,OFF_HOURS,0.0,0,0,SYNC,0,,,0,,0,,0,0,0,0,,4001,0.15,0,0,0,0,0,0,MT5_HISTORY_SYNC,,,
2026-06-18T20:15:29.862727+00:00,56818425569,SMC,BUY,LOSS,-30.15,0.0,UNKNOWN,20,0.0,OFF_HOURS,0.0,0,0,SYNC,0,,,0,,0,,0,0,0,0,,4001,0.15,0,0,0,0,0,0,MT5_HISTORY_SYNC,,,
2026-06-18T20:17:36.327827+00:00,56818458125,SMC,BUY,LOSS,-30.0,0.0,UNKNOWN,20,0.0,OFF_HOURS,0.0,0,0,SYNC,0,,,0,,0,,0,0,0,0,,4001,0.15,0,0,0,0,0,0,MT5_HISTORY_SYNC,,,
2026-06-18T20:35:13.366416+00:00,56818652338,SMC,BUY,WIN,58.65,0.0,UNKNOWN,20,0.0,OFF_HOURS,0.0,0,0,SYNC,0,,,0,,0,,0,0,0,0,,4001,0.15,0,0,0,0,0,0,MT5_HISTORY_SYNC,,,
2026-06-18T20:43:38.741880+00:00,56818876053,SMC,BUY,LOSS,-2.08,0.0,UNKNOWN,20,0.0,OFF_HOURS,0.0,0,0,SYNC,0,,,0,,0,,0,0,0,0,,4001,0.01,0,0,0,0,0,0,MT5_HISTORY_SYNC,,,
2026-06-18T20:50:48.543510+00:00,56818974204,SMC,BUY,LOSS,-2.0,0.0,UNKNOWN,20,0.0,OFF_HOURS,0.0,0,0,SYNC,0,,,0,,0,,0,0,0,0,,4001,0.01,0,0,0,0,0,0,MT5_HISTORY_SYNC,,,
2026-06-18T20:54:10.782720+00:00,56819022992,SMC,BUY,LOSS,-2.0,0.0,UNKNOWN,20,0.0,OFF_HOURS,0.0,0,0,SYNC,0,,,0,,0,,0,0,0,0,,4001,0.01,0,0,0,0,0,0,MT5_HISTORY_SYNC,,,
2026-06-23T23:05:58.440683+00:00,9231189058,SMC,SELL,OPEN,0.0,5.26,TRENDING,23,0.0,OFF_HOURS,30.0,50.6,50.6,B,2.0,,,0,,0,,0,0,200.0,400.0,,4001,0.05,22.0,0,0,0,0,0,OPEN_EXECUTION_CAPTURE,,,
2026-06-23T23:06:24.105629+00:00,9231194063,MICRO,SELL,OPEN,0.0,5.41,TRENDING,23,0.0,OFF_HOURS,2.0,2.0,2.0,B,1.5,,,0,,0,,0,0,200.0,400.0,,5001,0.07,2.0,0,0,0,0,0,OPEN_EXECUTION_CAPTURE,,,
2026-06-23T23:08:31.014022+00:00,9231212594,MICRO,SELL,OPEN,0.0,5.41,TRENDING,23,0.0,OFF_HOURS,2.0,2.0,2.0,B,1.5,,,0,,0,,0,0,200.0,400.0,,5001,0.07,2.0,0,0,0,0,0,OPEN_EXECUTION_CAPTURE,,,
2026-06-23T23:11:28.074538+00:00,9231239117,SMC,SELL,OPEN,0.0,4.84,TRENDING,23,0.0,OFF_HOURS,30.0,50.6,50.6,B,2.0,,,0,,0,,0,0,200.0,400.0,,4001,0.04,22.0,0,0,0,0,0,OPEN_EXECUTION_CAPTURE,,,
2026-06-23T23:12:18.969293+00:00,9231249954,MICRO,BUY,OPEN,0.0,5.32,TRENDING,23,0.0,OFF_HOURS,2.0,2.0,2.0,B,1.5,,,0,,0,,0,0,200.0,400.0,,5001,0.07,2.0,0,0,0,0,0,OPEN_EXECUTION_CAPTURE,,,
2026-06-23T23:13:38.800740+00:00,9231261780,SMC,SELL,OPEN,0.0,4.98,TRENDING,23,0.0,OFF_HOURS,57.0,61.4,61.4,B,2.0,,,0,,0,,0,0,250.0,500.0,,4001,0.03,22.0,0,0,0,0,0,OPEN_EXECUTION_CAPTURE,,,
2026-06-23T23:26:55.927330+00:00,9231356367,MICRO,SELL,OPEN,0.0,3.81,TRENDING,23,0.0,OFF_HOURS,2.0,2.0,2.0,B,1.5,,,0,,0,,0,0,250.0,500.0,,5001,0.05,2.0,0,0,0,0,0,OPEN_EXECUTION_CAPTURE,,,
2026-06-23T23:32:50.639596+00:00,9231404185,SMC,SELL,OPEN,0.0,4.73,TRENDING,23,0.0,OFF_HOURS,57.0,62.7,62.7,B,2.0,,,0,,0,,0,0,250.0,500.0,,4001,0.05,22.0,0,0,0,0,0,OPEN_EXECUTION_CAPTURE,,,
2026-06-23T23:38:19.764900+00:00,9231479642,SMC,SELL,OPEN,0.0,4.81,TRENDING,23,0.0,OFF_HOURS,78.0,74.7,74.7,A+,2.0,,,0,,0,,0,0,250.0,500.0,,4001,0.12,22.0,0,0,0,0,0,OPEN_EXECUTION_CAPTURE,,,
2026-06-23T23:38:20.050311+00:00,9231479734,MICRO,SELL,OPEN,0.0,4.36,TRENDING,23,0.0,OFF_HOURS,2.0,2.0,2.0,B,1.5,,,0,,0,,0,0,250.0,500.0,,5001,0.06,2.0,0,0,0,0,0,OPEN_EXECUTION_CAPTURE,,,
2026-06-23T23:41:42.802815+00:00,9231594065,SMC,SELL,OPEN,0.0,4.94,TRENDING,23,0.0,OFF_HOURS,78.0,74.7,74.7,B,2.0,,,0,,0,,0,0,250.0,500.0,,4001,0.1,22.0,0,0,0,0,0,OPEN_EXECUTION_CAPTURE,,,
2026-06-23T23:45:05.438097+00:00,9231651474,SMC,SELL,OPEN,0.0,4.83,TRENDING,23,0.0,OFF_HOURS,90.0,80.7,80.7,B,2.0,,,0,,0,,0,0,250.0,500.0,,4001,0.11,22.0,0,0,0,0,0,OPEN_EXECUTION_CAPTURE,,,
2026-06-23T23:45:56.358715+00:00,9231670431,MICRO,BUY,OPEN,0.0,5.43,TRENDING,23,0.0,OFF_HOURS,2.0,2.0,2.0,B,1.5,,,0,,0,,0,0,250.0,500.0,,5001,0.06,2.0,0,0,0,0,0,OPEN_EXECUTION_CAPTURE,,,
2026-06-23T23:48:03.147491+00:00,9231711653,MICRO,BUY,OPEN,0.0,6.22,TRENDING,23,0.0,OFF_HOURS,2.0,2.0,2.0,B,1.5,,,0,,0,,0,0,250.0,500.0,,5001,0.06,2.0,0,0,0,0,0,OPEN_EXECUTION_CAPTURE,,,
2026-06-23T23:53:07.268853+00:00,9231793625,SMC,SELL,OPEN,0.0,5.6,TRENDING,23,0.0,OFF_HOURS,57.0,61.4,61.4,B,2.0,,,0,,0,,0,0,250.0,500.0,,4001,0.04,22.0,0,0,0,0,0,OPEN_EXECUTION_CAPTURE,,,
2026-06-24T01:47:32.900139+00:00,9233926449,SMC,SELL,OPEN,0.0,9.33,TRENDING,1,0.0,ASIA,57.0,65.1,65.1,A,2.0,,,0,,0,,0,0,250.0,500.0,,4001,0.09,45.5,0,0,0,0,0,OPEN_EXECUTION_CAPTURE,,,
2026-06-24T01:47:33.177121+00:00,9233926535,MICRO,SELL,OPEN,0.0,9.29,TRENDING,1,0.0,ASIA,2.0,2.0,2.0,B,1.5,,,0,,0,,0,0,250.0,500.0,,5001,0.08,2.0,0,0,0,0,0,OPEN_EXECUTION_CAPTURE,,,
2026-06-24T01:49:40.291994+00:00,9233967581,MICRO,SELL,OPEN,0.0,9.35,TRENDING,1,0.0,ASIA,2.0,2.0,2.0,B,1.5,,,0,,0,,0,0,250.0,500.0,,5001,0.08,2.0,0,0,0,0,0,OPEN_EXECUTION_CAPTURE,,,
2026-06-24T01:50:56.473251+00:00,9233995181,SMC,SELL,OPEN,0.0,9.38,TRENDING,1,0.0,ASIA,57.0,65.1,65.1,A,2.0,,,0,,0,,0,0,250.0,500.0,,4001,0.06,45.5,0,0,0,0,0,OPEN_EXECUTION_CAPTURE,,,
2026-06-24T01:58:34.275479+00:00,9234124491,SMC,SELL,OPEN,0.0,9.56,TRENDING,1,0.0,ASIA,58.0,65.1,65.1,A,2.0,,,0,,0,,0,0,250.0,500.0,,4001,0.06,45.5,0,0,0,0,0,OPEN_EXECUTION_CAPTURE,,,
2026-06-24T02:01:06.289029+00:00,9234170854,MICRO,BUY,OPEN,0.0,7.3,TRENDING,2,0.0,ASIA,2.0,2.0,2.0,B,1.5,,,0,,0,,0,0,250.0,500.0,,5001,0.08,2.0,0,0,0,0,0,OPEN_EXECUTION_CAPTURE,,,
2026-06-24T02:03:13.073284+00:00,9234214476,SMC,SELL,OPEN,0.0,9.82,TRENDING,2,0.0,ASIA,57.0,65.1,65.1,A+,2.0,,,0,,0,,0,0,250.0,500.0,,4001,0.07,45.5,0,0,0,0,0,OPEN_EXECUTION_CAPTURE,,,
2026-06-24T02:05:45.140820+00:00,9234255817,MICRO,SELL,OPEN,0.0,7.35,TRENDING,2,0.0,ASIA,2.0,2.0,2.0,B,1.5,,,0,,0,,0,0,250.0,500.0,,5001,0.08,2.0,0,0,0,0,0,OPEN_EXECUTION_CAPTURE,,,
2026-06-24T02:07:26.535010+00:00,9234288130,SMC,SELL,OPEN,0.0,9.93,TRENDING,2,0.0,ASIA,30.0,54.2,54.2,A,2.0,,,0,,0,,0,0,250.0,500.0,,4001,0.06,45.5,0,0,0,0,0,OPEN_EXECUTION_CAPTURE,,,
2026-06-24T02:07:26.703502+00:00,8876410537,MICRO,BUY,LOSS,-14.0,0.0,UNKNOWN,2,0.0,ASIA,0.0,0,0,SYNC,0,,,0,,0,,0,0,0,0,,5001,0.07,0,0,0,0,0,0,MT5_HISTORY_SYNC,,,
2026-06-24T02:08:18.179271+00:00,9234306663,MICRO,SELL,OPEN,0.0,7.81,TRENDING,2,0.0,ASIA,2.0,2.0,2.0,B,1.5,,,0,,0,,0,0,250.0,500.0,,5001,0.01,2.0,0,0,0,0,0,OPEN_EXECUTION_CAPTURE,,,
2026-06-24T02:09:09.186834+00:00,8876429445,MICRO,BUY,LOSS,-14.0,0.0,UNKNOWN,2,0.0,ASIA,0.0,0,0,SYNC,0,,,0,,0,,0,0,0,0,,5001,0.07,0,0,0,0,0,0,MT5_HISTORY_SYNC,,,
2026-06-24T02:29:53.949023+00:00,8876455696,SMC,BUY,LOSS,-10.0,0.0,UNKNOWN,2,0.0,ASIA,0.0,0,0,SYNC,0,,,0,,0,,0,0,0,0,,4001,0.05,0,0,0,0,0,0,MT5_HISTORY_SYNC,,,
2026-06-24T02:29:54.102697+00:00,8876464615,SMC,BUY,LOSS,-8.0,0.0,UNKNOWN,2,0.0,ASIA,0.0,0,0,SYNC,0,,,0,,0,,0,0,0,0,,4001,0.04,0,0,0,0,0,0,MT5_HISTORY_SYNC,,,
2026-06-24T02:29:54.237310+00:00,8876468128,MICRO,SELL,LOSS,-14.14,0.0,UNKNOWN,2,0.0,ASIA,0.0,0,0,SYNC,0,,,0,,0,,0,0,0,0,,5001,0.07,0,0,0,0,0,0,MT5_HISTORY_SYNC,,,
2026-06-24T02:37:52.044301+00:00,9234842851,SMC,SELL,OPEN,0.0,7.2,TRENDING,2,0.0,ASIA,78.0,68.7,68.7,B,2.0,,,0,,0,,0,0,250.0,500.0,,4001,0.12,43.75,0,0,0,0,0,OPEN_EXECUTION_CAPTURE,,,
2026-06-24T02:37:52.397870+00:00,8876616792,SMC,BUY,WIN,15.0,0.0,UNKNOWN,2,0.0,ASIA,0.0,0,0,SYNC,0,,,0,,0,,0,0,0,0,,4001,0.03,0,0,0,0,0,0,MT5_HISTORY_SYNC,,,
2026-06-24T02:37:52.581413+00:00,8876670221,MICRO,BUY,WIN,24.75,0.0,UNKNOWN,2,0.0,ASIA,0.0,0,0,SYNC,0,,,0,,0,,0,0,0,0,,5001,0.05,0,0,0,0,0,0,MT5_HISTORY_SYNC,,,
2026-06-24T02:38:18.135458+00:00,8876697237,SMC,BUY,WIN,25.15,0.0,UNKNOWN,2,0.0,ASIA,0.0,0,0,SYNC,0,,,0,,0,,0,0,0,0,,4001,0.05,0,0,0,0,0,0,MT5_HISTORY_SYNC,,,
2026-06-24T02:38:43.663497+00:00,9234857361,MICRO,SELL,OPEN,0.0,7.39,TRENDING,2,0.0,ASIA,2.0,2.0,2.0,B,1.5,,,0,,0,,0,0,250.0,500.0,,5001,0.09,2.0,0,0,0,0,0,OPEN_EXECUTION_CAPTURE,,,
2026-06-24T02:39:09.182132+00:00,8876764503,SMC,BUY,WIN,59.88,0.0,UNKNOWN,2,0.0,ASIA,0.0,0,0,SYNC,0,,,0,,0,,0,0,0,0,,4001,0.12,0,0,0,0,0,0,MT5_HISTORY_SYNC,,,
2026-06-24T02:39:09.342056+00:00,8876764505,MICRO,BUY,WIN,30.0,0.0,UNKNOWN,2,0.0,ASIA,0.0,0,0,SYNC,0,,,0,,0,,0,0,0,0,,5001,0.06,0,0,0,0,0,0,MT5_HISTORY_SYNC,,,
2026-06-24T02:41:17.481943+00:00,9234919153,SMC,SELL,OPEN,0.0,6.97,TRENDING,2,0.0,ASIA,78.0,68.7,68.7,B,2.0,,,0,,0,,0,0,250.0,500.0,,4001,0.15,45.5,0,0,0,0,0,OPEN_EXECUTION_CAPTURE,,,
2026-06-24T02:42:33.748946+00:00,9234971199,MICRO,SELL,OPEN,0.0,7.84,TRENDING,2,0.0,ASIA,2.0,2.0,2.0,B,1.5,,,0,,0,,0,0,250.0,500.0,,5001,0.09,2.0,0,0,0,0,0,OPEN_EXECUTION_CAPTURE,,,
2026-06-24T02:44:40.545863+00:00,9235035838,SMC,SELL,OPEN,0.0,7.53,TRENDING,2,0.0,ASIA,78.0,68.7,68.7,A,2.0,,,0,,0,,0,0,250.0,500.0,,4001,0.15,45.5,0,0,0,0,0,OPEN_EXECUTION_CAPTURE,,,
2026-06-24T02:44:40.736492+00:00,8876888988,SMC,BUY,LOSS,-25.9,0.0,UNKNOWN,2,0.0,ASIA,0.0,0,0,SYNC,0,,,0,,0,,0,0,0,0,,4001,0.1,0,0,0,0,0,0,MT5_HISTORY_SYNC,,,
2026-06-24T02:45:56.922585+00:00,8876911056,SMC,BUY,LOSS,-26.4,0.0,UNKNOWN,2,0.0,ASIA,0.0,0,0,SYNC,0,,,0,,0,,0,0,0,0,,4001,0.11,0,0,0,0,0,0,MT5_HISTORY_SYNC,,,
2026-06-24T02:46:47.688707+00:00,8876930306,MICRO,SELL,WIN,30.0,0.0,UNKNOWN,2,0.0,ASIA,0.0,0,0,SYNC,0,,,0,,0,,0,0,0,0,,5001,0.06,0,0,0,0,0,0,MT5_HISTORY_SYNC,,,
2026-06-24T02:48:54.265476+00:00,9235118742,SMC,SELL,OPEN,0.0,7.53,TRENDING,2,0.0,ASIA,78.0,68.7,68.7,B,2.0,,,0,,0,,0,0,250.0,500.0,,4001,0.01,23.0,0,0,0,0,0,OPEN_EXECUTION_CAPTURE,,,
2026-06-24T02:52:16.961253+00:00,9235193462,SMC,SELL,OPEN,0.0,7.54,TRENDING,2,0.0,ASIA,90.0,74.7,74.7,B,2.0,,,0,,0,,0,0,250.0,500.0,,4001,0.01,23.0,0,0,0,0,0,OPEN_EXECUTION_CAPTURE,,,
2026-06-24T02:53:07.760724+00:00,8877018466,MICRO,SELL,WIN,29.1,0.0,UNKNOWN,2,0.0,ASIA,0.0,0,0,SYNC,0,,,0,,0,,0,0,0,0,,5001,0.06,0,0,0,0,0,0,MT5_HISTORY_SYNC,,,
2026-06-24T02:55:39.799576+00:00,9235261092,SMC,SELL,OPEN,0.0,7.25,TRENDING,2,0.0,ASIA,78.0,68.7,68.7,B,2.0,,,0,,0,,0,0,250.0,500.0,,4001,0.13,23.0,0,0,0,0,0,OPEN_EXECUTION_CAPTURE,,,
2026-06-24T02:56:30.664282+00:00,9235282378,MICRO,BUY,OPEN,0.0,8.03,TRENDING,2,0.0,ASIA,2.0,2.0,2.0,B,1.5,,,0,,0,,0,0,250.0,500.0,,5001,0.09,2.0,0,0,0,0,0,OPEN_EXECUTION_CAPTURE,,,
2026-06-24T02:59:02.598768+00:00,9235334332,SMC,SELL,OPEN,0.0,7.53,TRENDING,2,0.0,ASIA,78.0,68.7,68.7,B,2.0,,,0,,0,,0,0,250.0,500.0,,4001,0.12,23.0,0,0,0,0,0,OPEN_EXECUTION_CAPTURE,,,
2026-06-24T03:02:00.038282+00:00,8877138126,SMC,BUY,LOSS,-10.04,0.0,UNKNOWN,3,0.0,ASIA,0.0,0,0,SYNC,0,,,0,,0,,0,0,0,0,,4001,0.04,0,0,0,0,0,0,MT5_HISTORY_SYNC,,,
2026-06-24T03:02:25.630317+00:00,9235411821,SMC,SELL,OPEN,0.0,7.76,TRENDING,3,0.0,ASIA,57.0,56.6,56.6,B,2.0,,,0,,0,,0,0,250.0,500.0,,4001,0.01,23.0,0,0,0,0,0,OPEN_EXECUTION_CAPTURE,,,
2026-06-24T03:05:48.444542+00:00,9235476976,SMC,SELL,OPEN,0.0,7.82,TRENDING,3,0.0,ASIA,57.0,56.6,56.6,B,2.0,,,0,,0,,0,0,250.0,500.0,,4001,0.01,23.0,0,0,0,0,0,OPEN_EXECUTION_CAPTURE,,,
2026-06-24T03:10:01.598804+00:00,9235569064,SMC,SELL,OPEN,0.0,7.44,TRENDING,3,0.0,ASIA,57.0,66.3,66.3,A+,2.0,,,0,,0,,0,0,250.0,500.0,,4001,0.01,23.0,0,0,0,0,0,OPEN_EXECUTION_CAPTURE,,,
2026-06-24T03:14:14.720787+00:00,9235653298,SMC,SELL,OPEN,0.0,7.72,TRENDING,3,0.0,ASIA,58.0,66.3,66.3,A+,2.0,,,0,,0,,0,0,250.0,500.0,,4001,0.12,23.0,0,0,0,0,0,OPEN_EXECUTION_CAPTURE,,,
2026-06-24T03:17:12.335859+00:00,9235698745,MICRO,SELL,OPEN,0.0,7.84,TRENDING,3,0.0,ASIA,2.0,2.0,2.0,B,1.5,,,0,,0,,0,0,250.0,500.0,,5001,0.1,2.0,0,0,0,0,0,OPEN_EXECUTION_CAPTURE,,,
2026-06-24T03:17:37.952863+00:00,9235705693,SMC,SELL,OPEN,0.0,7.62,TRENDING,3,0.0,ASIA,57.0,66.3,66.3,A,2.0,,,0,,0,,0,0,250.0,500.0,,4001,0.11,23.0,0,0,0,0,0,OPEN_EXECUTION_CAPTURE,,,
2026-06-24T03:22:41.611969+00:00,9235777977,SMC,SELL,OPEN,0.0,7.75,TRENDING,3,0.0,ASIA,57.0,66.3,66.3,A,2.0,,,0,,0,,0,0,250.0,500.0,,4001,0.11,23.0,0,0,0,0,0,OPEN_EXECUTION_CAPTURE,,,
2026-06-24T03:30:17.004476+00:00,9235879577,SMC,SELL,OPEN,0.0,7.61,TRENDING,3,0.0,ASIA,58.0,66.3,66.3,A,2.0,,,0,,0,,0,0,250.0,500.0,,4001,0.07,23.0,0,0,0,0,0,OPEN_EXECUTION_CAPTURE,,,
2026-06-24T03:39:27.947198+00:00,9235982584,SMC,SELL,OPEN,0.0,7.53,TRENDING,3,0.0,ASIA,57.0,66.3,66.3,A,2.0,,,0,,0,,0,0,250.0,500.0,,4001,0.07,23.0,0,0,0,0,0,OPEN_EXECUTION_CAPTURE,,,
2026-06-24T03:41:09.444926+00:00,9236003465,MICRO,BUY,OPEN,0.0,5.72,TRENDING,3,0.0,ASIA,2.0,2.0,2.0,B,1.5,,,0,,0,,0,0,250.0,500.0,,5001,0.09,2.0,0,0,0,0,0,OPEN_EXECUTION_CAPTURE,,,
2026-06-24T03:54:14.436360+00:00,9236164499,SMC,SELL,OPEN,0.0,6.47,TRENDING,3,0.0,ASIA,57.0,65.1,65.1,A,2.0,,,0,,0,,0,0,250.0,500.0,,4001,0.1,23.0,0,0,0,0,0,OPEN_EXECUTION_CAPTURE,,,
2026-06-24T03:54:14.665821+00:00,9236164521,MICRO,SELL,OPEN,0.0,5.65,TRENDING,3,0.0,ASIA,2.0,2.0,2.0,B,1.5,,,0,,0,,0,0,250.0,500.0,,5001,0.09,2.0,0,0,0,0,0,OPEN_EXECUTION_CAPTURE,,,
2026-06-24T04:05:37.043865+00:00,9236283051,SMC,SELL,OPEN,0.0,5.51,TRENDING,4,0.0,ASIA,30.0,54.2,54.2,A+,2.0,,,0,,0,,0,0,250.0,500.0,,4001,0.08,23.0,0,0,0,0,0,OPEN_EXECUTION_CAPTURE,,,
