ticket,strategy,symbol,type,volume,profit,open_price,close_price,open_time,close_time,comment
8781132183,SMC,XAUUSD,BUY,0.1,-5.8,4298.29,4298.29,2026-06-18T03:13:43+00:00,2026-06-18T03:13:43+00:00,[sl 4298.29],4001,4001
8781142930,SMC,XAUUSD,BUY,0.1,10.0,4297.24,4297.24,2026-06-18T03:14:23+00:00,2026-06-18T03:14:23+00:00,[tp 4297.24],4001,4001
8781146595,SMC,XAUUSD,BUY,0.1,-5.0,4296.76,4296.76,2026-06-18T03:14:38+00:00,2026-06-18T03:14:38+00:00,[sl 4296.76],4001,4001
8781150184,SMC,XAUUSD,BUY,0.1,-5.0,4297.77,4297.77,2026-06-18T03:15:00+00:00,2026-06-18T03:15:00+00:00,[sl 4297.77],4001,4001
8781156152,SMC,XAUUSD,BUY,0.1,-4.7,4298.62,4298.62,2026-06-18T03:15:25+00:00,2026-06-18T03:15:25+00:00,[sl 4298.62],4001,4001
8781162430,SMC,XAUUSD,BUY,0.1,11.3,4297.67,4297.67,2026-06-18T03:15:55+00:00,2026-06-18T03:15:55+00:00,[tp 4297.67],4001,4001
8781167621,SMC,XAUUSD,BUY,0.1,-5.0,4298.59,4298.59,2026-06-18T03:16:21+00:00,2026-06-18T03:16:21+00:00,[sl 4298.59],4001,4001
8781176744,SMC,XAUUSD,BUY,0.1,9.7,4298.31,4298.31,2026-06-18T03:16:54+00:00,2026-06-18T03:16:54+00:00,[tp 4298.31],4001,4001
8781181292,SMC,XAUUSD,BUY,0.1,-5.0,4297.78,4297.78,2026-06-18T03:17:15+00:00,2026-06-18T03:17:15+00:00,[sl 4297.78],4001,4001
8781187341,SMC,XAUUSD,BUY,0.1,-4.8,4299.12,4299.12,2026-06-18T03:18:00+00:00,2026-06-18T03:18:00+00:00,[sl 4299.12],4001,4001
8781188322,SMC,XAUUSD,BUY,0.1,-1.7,4299.54,4299.54,2026-06-18T03:18:07+00:00,2026-06-18T03:18:07+00:00,[sl 4299.54],4001,4001
8781334163,SMC,XAUUSD,BUY,0.15,-7.35,4304.54,4304.54,2026-06-18T03:30:46+00:00,2026-06-18T03:30:46+00:00,[sl 4304.54],4001,4001
8781397297,SMC,XAUUSD,BUY,0.15,-7.5,4306.93,4306.93,2026-06-18T03:35:26+00:00,2026-06-18T03:35:26+00:00,[sl 4306.93],4001,4001
8781407662,SMC,XAUUSD,BUY,0.15,-7.5,4305.53,4305.53,2026-06-18T03:36:15+00:00,2026-06-18T03:36:15+00:00,[sl 4305.53],4001,4001
8781412521,SMC,XAUUSD,BUY,0.15,-7.5,4306.93,4306.93,2026-06-18T03:36:42+00:00,2026-06-18T03:36:42+00:00,[sl 4306.93],4001,4001
8781420001,SMC,XAUUSD,BUY,0.15,-7.5,4307.24,4307.24,2026-06-18T03:37:26+00:00,2026-06-18T03:37:26+00:00,[sl 4307.24],4001,4001
8781425244,SMC,XAUUSD,BUY,0.15,-7.8,4305.85,4305.85,2026-06-18T03:38:00+00:00,2026-06-18T03:38:00+00:00,[sl 4305.85],4001,4001
8781430090,SMC,XAUUSD,BUY,0.15,-7.5,4304.37,4304.37,2026-06-18T03:38:25+00:00,2026-06-18T03:38:25+00:00,[sl 4304.37],4001,4001
8781444612,SMC,XAUUSD,BUY,0.15,-7.5,4304.29,4304.29,2026-06-18T03:39:50+00:00,2026-06-18T03:39:50+00:00,[sl 4304.29],4001,4001
8781448272,SMC,XAUUSD,BUY,0.15,-7.5,4305.84,4305.84,2026-06-18T03:40:10+00:00,2026-06-18T03:40:10+00:00,[sl 4305.84],4001,4001
8781458237,SMC,XAUUSD,BUY,0.15,15.0,4306.08,4306.08,2026-06-18T03:41:05+00:00,2026-06-18T03:41:05+00:00,[tp 4306.08],4001,4001
8781464630,SMC,XAUUSD,BUY,0.15,-7.5,4305.55,4305.55,2026-06-18T03:41:54+00:00,2026-06-18T03:41:54+00:00,[sl 4305.55],4001,4001
8781467883,SMC,XAUUSD,BUY,0.15,-6.3,4305.47,4305.47,2026-06-18T03:42:18+00:00,2026-06-18T03:42:18+00:00,[sl 4305.47],4001,4001
8781474115,SMC,XAUUSD,BUY,0.15,15.0,4306.14,4306.14,2026-06-18T03:42:56+00:00,2026-06-18T03:42:56+00:00,[tp 4306.14],4001,4001
8781476316,SMC,XAUUSD,BUY,0.15,-7.5,4305.51,4305.51,2026-06-18T03:43:11+00:00,2026-06-18T03:43:11+00:00,[sl 4305.51],4001,4001
8781483066,SMC,XAUUSD,BUY,0.15,-7.8,4307.8,4307.8,2026-06-18T03:44:02+00:00,2026-06-18T03:44:02+00:00,[sl 4307.80],4001,4001
8781490306,SMC,XAUUSD,BUY,0.15,-8.25,4309.86,4309.86,2026-06-18T03:44:41+00:00,2026-06-18T03:44:41+00:00,[sl 4309.86],4001,4001
8781503625,SMC,XAUUSD,BUY,0.15,15.0,4309.35,4309.35,2026-06-18T03:45:38+00:00,2026-06-18T03:45:38+00:00,[tp 4309.35],4001,4001
8781504691,SMC,XAUUSD,BUY,0.15,-6.9,4311.09,4311.09,2026-06-18T03:45:44+00:00,2026-06-18T03:45:44+00:00,[sl 4311.09],4001,4001
8781510778,SMC,XAUUSD,BUY,0.15,15.0,4309.74,4309.74,2026-06-18T03:46:19+00:00,2026-06-18T03:46:19+00:00,[tp 4309.74],4001,4001
8781516074,SMC,XAUUSD,BUY,0.15,-7.35,4310.15,4310.15,2026-06-18T03:47:03+00:00,2026-06-18T03:47:03+00:00,[sl 4310.15],4001,4001
8781519434,SMC,XAUUSD,BUY,0.15,-7.35,4311.3,4311.3,2026-06-18T03:47:28+00:00,2026-06-18T03:47:28+00:00,[sl 4311.30],4001,4001
8782018303,SMC,XAUUSD,BUY,0.1,-3.0,4319.2,4319.2,2026-06-18T04:24:41+00:00,2026-06-18T04:24:41+00:00,[sl 4319.20],4001,4001
8782021664,SMC,XAUUSD,BUY,0.1,-3.0,4320.11,4320.11,2026-06-18T04:25:02+00:00,2026-06-18T04:25:02+00:00,[sl 4320.11],4001,4001
8782025109,SMC,XAUUSD,BUY,0.1,6.0,4320.57,4320.57,2026-06-18T04:25:15+00:00,2026-06-18T04:25:15+00:00,[tp 4320.57],4001,4001
8782027044,SMC,XAUUSD,BUY,0.1,-3.0,4321.23,4321.23,2026-06-18T04:25:23+00:00,2026-06-18T04:25:23+00:00,[sl 4321.23],4001,4001
8782030851,SMC,XAUUSD,BUY,0.1,6.0,4320.26,4320.26,2026-06-18T04:25:43+00:00,2026-06-18T04:25:43+00:00,[tp 4320.26],4001,4001
8782032846,SMC,XAUUSD,BUY,0.1,-3.0,4319.6,4319.6,2026-06-18T04:25:54+00:00,2026-06-18T04:25:54+00:00,[sl 4319.60],4001,4001
8782035125,SMC,XAUUSD,BUY,0.1,-2.9,4320.54,4320.54,2026-06-18T04:26:08+00:00,2026-06-18T04:26:08+00:00,[sl 4320.54],4001,4001
8782037703,SMC,XAUUSD,BUY,0.1,-2.7,4320.23,4320.23,2026-06-18T04:26:24+00:00,2026-06-18T04:26:24+00:00,[sl 4320.23],4001,4001
8782040580,SMC,XAUUSD,BUY,0.1,-3.0,4320.34,4320.34,2026-06-18T04:26:49+00:00,2026-06-18T04:26:49+00:00,[sl 4320.34],4001,4001
8782042120,SMC,XAUUSD,BUY,0.1,-3.2,4319.26,4319.26,2026-06-18T04:27:00+00:00,2026-06-18T04:27:00+00:00,[sl 4319.26],4001,4001
8782046910,SMC,XAUUSD,BUY,0.1,-3.0,4319.62,4319.62,2026-06-18T04:27:27+00:00,2026-06-18T04:27:27+00:00,[sl 4319.62],4001,4001
8782046911,SMC,XAUUSD,BUY,0.1,-3.1,4319.59,4319.59,2026-06-18T04:27:27+00:00,2026-06-18T04:27:27+00:00,[sl 4319.59],4001,4001
8782052042,SMC,XAUUSD,BUY,0.1,6.0,4318.96,4318.96,2026-06-18T04:28:02+00:00,2026-06-18T04:28:02+00:00,[tp 4318.96],4001,4001
8782053202,SMC,XAUUSD,BUY,0.1,-3.0,4318.98,4318.98,2026-06-18T04:28:09+00:00,2026-06-18T04:28:09+00:00,[sl 4318.98],4001,4001
8782056461,SMC,XAUUSD,BUY,0.1,-2.9,4320.24,4320.24,2026-06-18T04:28:32+00:00,2026-06-18T04:28:32+00:00,[sl 4320.24],4001,4001
8782059367,SMC,XAUUSD,BUY,0.1,-3.0,4319.6,4319.6,2026-06-18T04:28:57+00:00,2026-06-18T04:28:57+00:00,[sl 4319.60],4001,4001
8782060694,SMC,XAUUSD,BUY,0.1,-2.0,4318.93,4318.93,2026-06-18T04:29:11+00:00,2026-06-18T04:29:11+00:00,[sl 4318.93],4001,4001
8782063035,SMC,XAUUSD,BUY,0.1,-3.5,4318.83,4318.83,2026-06-18T04:29:34+00:00,2026-06-18T04:29:34+00:00,[sl 4318.83],4001,4001
8782065142,SMC,XAUUSD,BUY,0.1,-3.0,4319.18,4319.18,2026-06-18T04:29:53+00:00,2026-06-18T04:29:53+00:00,[sl 4319.18],4001,4001
8782067946,SMC,XAUUSD,BUY,0.1,-3.0,4319.97,4319.97,2026-06-18T04:30:10+00:00,2026-06-18T04:30:10+00:00,[sl 4319.97],4001,4001
8782068627,SMC,XAUUSD,BUY,0.1,6.0,4319.25,4319.25,2026-06-18T04:30:14+00:00,2026-06-18T04:30:14+00:00,[tp 4319.25],4001,4001
8782071713,SMC,XAUUSD,BUY,0.1,6.0,4319.65,4319.65,2026-06-18T04:30:31+00:00,2026-06-18T04:30:31+00:00,[tp 4319.65],4001,4001
8782073880,SMC,XAUUSD,BUY,0.1,-3.0,4319.75,4319.75,2026-06-18T04:30:44+00:00,2026-06-18T04:30:44+00:00,[sl 4319.75],4001,4001
8782077003,SMC,XAUUSD,BUY,0.1,-2.9,4320.41,4320.41,2026-06-18T04:31:04+00:00,2026-06-18T04:31:04+00:00,[sl 4320.41],4001,4001
8782078590,SMC,XAUUSD,BUY,0.1,-3.0,4320.77,4320.77,2026-06-18T04:31:15+00:00,2026-06-18T04:31:15+00:00,[sl 4320.77],4001,4001
8782081618,SMC,XAUUSD,BUY,0.1,6.0,4319.69,4319.69,2026-06-18T04:31:31+00:00,2026-06-18T04:31:31+00:00,[tp 4319.69],4001,4001
8782083573,SMC,XAUUSD,BUY,0.1,-3.7,4320.63,4320.63,2026-06-18T04:31:48+00:00,2026-06-18T04:31:48+00:00,[sl 4320.63],4001,4001
8782086203,SMC,XAUUSD,BUY,0.1,-2.8,4320.44,4320.44,2026-06-18T04:32:07+00:00,2026-06-18T04:32:07+00:00,[sl 4320.44],4001,4001
8782090551,SMC,XAUUSD,BUY,0.1,-2.9,4318.5,4318.5,2026-06-18T04:32:30+00:00,2026-06-18T04:32:30+00:00,[sl 4318.50],4001,4001
8782092221,SMC,XAUUSD,BUY,0.1,6.0,4317.84,4317.84,2026-06-18T04:32:42+00:00,2026-06-18T04:32:42+00:00,[tp 4317.84],4001,4001
8782388610,SMC,XAUUSD,BUY,0.2,-6.0,4318.65,4318.65,2026-06-18T05:00:35+00:00,2026-06-18T05:00:35+00:00,[sl 4318.65],4001,4001
8782395240,SMC,XAUUSD,BUY,0.2,-5.6,4318.78,4318.78,2026-06-18T05:01:14+00:00,2026-06-18T05:01:14+00:00,[sl 4318.78],4001,4001
8782398845,SMC,XAUUSD,BUY,0.2,-7.4,4319.42,4319.42,2026-06-18T05:01:31+00:00,2026-06-18T05:01:31+00:00,[sl 4319.42],4001,4001
8782400279,SMC,XAUUSD,BUY,0.2,-6.0,4319.91,4319.91,2026-06-18T05:01:40+00:00,2026-06-18T05:01:40+00:00,[sl 4319.91],4001,4001
8783134710,SMC,XAUUSD,BUY,0.01,-0.28,4316.13,4316.13,2026-06-18T06:06:42+00:00,2026-06-18T06:06:42+00:00,[sl 4316.13],4001,4001
56807478605,SMC,XAUUSD,BUY,0.2,16.6,4265.54,4265.54,2026-06-18T12:00:10+00:00,2026-06-18T12:00:10+00:00,[tp 4265.54],4001,4001
56807513632,SMC,XAUUSD,BUY,0.2,-15.4,4262.96,4262.96,2026-06-18T12:00:45+00:00,2026-06-18T12:00:45+00:00,[sl 4262.96],4001,4001
56807520518,SMC,XAUUSD,BUY,0.2,-11.2,4262.9,4262.9,2026-06-18T12:00:58+00:00,2026-06-18T12:00:58+00:00,[sl 4262.90],4001,4001
56807530996,SMC,XAUUSD,BUY,0.2,-8.8,4263.7,4263.7,2026-06-18T12:01:25+00:00,2026-06-18T12:01:25+00:00,[sl 4263.70],4001,4001
56807539764,SMC,XAUUSD,BUY,0.2,-10.0,4264.12,4264.12,2026-06-18T12:01:48+00:00,2026-06-18T12:01:48+00:00,[sl 4264.12],4001,4001
56807556490,SMC,XAUUSD,BUY,0.2,-8.6,4267.48,4267.48,2026-06-18T12:02:22+00:00,2026-06-18T12:02:22+00:00,[sl 4267.48],4001,4001
56807572344,SMC,XAUUSD,BUY,0.2,26.4,4266.55,4266.55,2026-06-18T12:03:01+00:00,2026-06-18T12:03:01+00:00,[tp 4266.55],4001,4001
56807573858,SMC,XAUUSD,BUY,0.2,-11.6,4265.49,4265.49,2026-06-18T12:03:05+00:00,2026-06-18T12:03:05+00:00,[sl 4265.49],4001,4001
56812811650,SMC,XAUUSD,SELL,0.15,-30.0,4256.51,4256.51,2026-06-18T16:20:31+00:00,2026-06-18T16:20:31+00:00,[sl 4256.51],4001,4001
56812844165,SMC,XAUUSD,SELL,0.15,-30.0,4252.95,4252.95,2026-06-18T16:21:26+00:00,2026-06-18T16:21:26+00:00,[sl 4252.95],4001,4001
56812914791,SMC,XAUUSD,SELL,0.15,60.0,4258.52,4258.52,2026-06-18T16:24:38+00:00,2026-06-18T16:24:38+00:00,[tp 4258.52],4001,4001
56813019892,SMC,XAUUSD,SELL,0.15,60.0,4262.63,4262.63,2026-06-18T16:29:08+00:00,2026-06-18T16:29:08+00:00,[tp 4262.63],4001,4001
56813413815,SMC,XAUUSD,BUY,0.12,51.36,4268.1,4268.1,2026-06-18T16:40:40+00:00,2026-06-18T16:40:40+00:00,[tp 4268.10],4001,4001
56813434973,SMC,XAUUSD,BUY,0.12,-26.16,4269.27,4269.27,2026-06-18T16:41:21+00:00,2026-06-18T16:41:21+00:00,[sl 4269.27],4001,4001
56813481226,SMC,XAUUSD,BUY,0.12,42.12,4265.45,4265.45,2026-06-18T16:43:22+00:00,2026-06-18T16:43:22+00:00,[tp 4265.45],4001,4001
56813552985,SMC,XAUUSD,BUY,0.12,47.4,4260.89,4260.89,2026-06-18T16:45:48+00:00,2026-06-18T16:45:48+00:00,[tp 4260.89],4001,4001
56813613396,SMC,XAUUSD,BUY,0.13,54.21,4256.93,4256.93,2026-06-18T16:47:30+00:00,2026-06-18T16:47:30+00:00,[tp 4256.93],4001,4001
56813681390,SMC,XAUUSD,BUY,0.14,-28.98,4257.94,4257.94,2026-06-18T16:49:48+00:00,2026-06-18T16:49:48+00:00,[sl 4257.94],4001,4001
56813723053,SMC,XAUUSD,BUY,0.13,-28.21,4262.42,4262.42,2026-06-18T16:51:09+00:00,2026-06-18T16:51:09+00:00,[sl 4262.42],4001,4001
56813751916,SMC,XAUUSD,BUY,0.13,53.69,4257.62,4257.62,2026-06-18T16:52:26+00:00,2026-06-18T16:52:26+00:00,[tp 4257.62],4001,4001
56813761641,SMC,XAUUSD,BUY,0.14,-26.04,4259.42,4259.42,2026-06-18T16:52:46+00:00,2026-06-18T16:52:46+00:00,[sl 4259.42],4001,4001
56813769809,SMC,XAUUSD,BUY,0.13,-28.08,4261.89,4261.89,2026-06-18T16:53:08+00:00,2026-06-18T16:53:08+00:00,[sl 4261.89],4001,4001
56813827015,SMC,XAUUSD,BUY,0.13,52.78,4256.65,4256.65,2026-06-18T16:55:38+00:00,2026-06-18T16:55:38+00:00,[tp 4256.65],4001,4001
56813938111,SMC,XAUUSD,BUY,0.13,-25.35,4256.08,4256.08,2026-06-18T16:59:56+00:00,2026-06-18T16:59:56+00:00,[sl 4256.08],4001,4001
56813957793,SMC,XAUUSD,BUY,0.13,54.86,4252.77,4252.77,2026-06-18T17:00:32+00:00,2026-06-18T17:00:32+00:00,[tp 4252.77],4001,4001
56814007319,SMC,XAUUSD,BUY,0.14,59.22,4246.35,4246.35,2026-06-18T17:01:45+00:00,2026-06-18T17:01:45+00:00,[tp 4246.35],4001,4001
56814107066,SMC,XAUUSD,BUY,0.14,56.42,4241.86,4241.86,2026-06-18T17:04:19+00:00,2026-06-18T17:04:19+00:00,[tp 4241.86],4001,4001
56814196125,SMC,XAUUSD,BUY,0.15,58.2,4243.49,4243.49,2026-06-18T17:07:03+00:00,2026-06-18T17:07:03+00:00,[tp 4243.49],4001,4001
56814231792,SMC,XAUUSD,BUY,0.15,53.7,4242.59,4242.59,2026-06-18T17:08:39+00:00,2026-06-18T17:08:39+00:00,[tp 4242.59],4001,4001
56814604959,SMC,XAUUSD,BUY,0.15,-30.0,4251.42,4251.42,2026-06-18T17:22:38+00:00,2026-06-18T17:22:38+00:00,[sl 4251.42],4001,4001
56814653199,SMC,XAUUSD,SELL,0.15,58.65,4254.17,4254.17,2026-06-18T17:24:02+00:00,2026-06-18T17:24:02+00:00,[tp 4254.17],4001,4001
56814682942,SMC,XAUUSD,SELL,0.15,-29.25,4253.02,4253.02,2026-06-18T17:24:57+00:00,2026-06-18T17:24:57+00:00,[sl 4253.02],4001,4001
56814962208,SMC,XAUUSD,BUY,0.15,-30.45,4251.27,4251.27,2026-06-18T17:36:48+00:00,2026-06-18T17:36:48+00:00,[sl 4251.27],4001,4001
56814991903,SMC,XAUUSD,SELL,0.15,-31.5,4248.95,4248.95,2026-06-18T17:38:15+00:00,2026-06-18T17:38:15+00:00,[sl 4248.95],4001,4001
56815001564,SMC,XAUUSD,BUY,0.15,-25.05,4250.95,4250.95,2026-06-18T17:38:44+00:00,2026-06-18T17:38:44+00:00,[sl 4250.95],4001,4001
56815014886,SMC,XAUUSD,SELL,0.15,-30.15,4248.47,4248.47,2026-06-18T17:39:27+00:00,2026-06-18T17:39:27+00:00,[sl 4248.47],4001,4001
56815019565,SMC,XAUUSD,BUY,0.15,-30.6,4250.51,4250.51,2026-06-18T17:39:43+00:00,2026-06-18T17:39:43+00:00,[sl 4250.51],4001,4001
56815031050,SMC,XAUUSD,SELL,0.15,-30.0,4249.61,4249.61,2026-06-18T17:40:17+00:00,2026-06-18T17:40:17+00:00,[sl 4249.61],4001,4001
56815040995,SMC,XAUUSD,SELL,0.15,-30.0,4248.24,4248.24,2026-06-18T17:40:52+00:00,2026-06-18T17:40:52+00:00,[sl 4248.24],4001,4001
56815048283,SMC,XAUUSD,BUY,0.14,55.86,4245.4,4245.4,2026-06-18T17:41:06+00:00,2026-06-18T17:41:06+00:00,[tp 4245.40],4001,4001
56815357672,SMC,XAUUSD,BUY,0.15,-29.85,4247.89,4247.89,2026-06-18T17:55:03+00:00,2026-06-18T17:55:03+00:00,[sl 4247.89],4001,4001
56815602689,SMC,XAUUSD,BUY,0.14,-28.0,4251.4,4251.4,2026-06-18T18:06:15+00:00,2026-06-18T18:06:15+00:00,[sl 4251.40],4001,4001
56815662670,SMC,XAUUSD,SELL,0.15,62.85,4254.25,4254.25,2026-06-18T18:09:35+00:00,2026-06-18T18:09:35+00:00,[tp 4254.25],4001,4001
56815677530,SMC,XAUUSD,SELL,0.15,-30.15,4252.05,4252.05,2026-06-18T18:10:16+00:00,2026-06-18T18:10:16+00:00,[sl 4252.05],4001,4001
56815721126,SMC,XAUUSD,SELL,0.15,-30.45,4250.75,4250.75,2026-06-18T18:12:48+00:00,2026-06-18T18:12:48+00:00,[sl 4250.75],4001,4001
56815736192,SMC,XAUUSD,SELL,0.15,-29.85,4250.27,4250.27,2026-06-18T18:13:36+00:00,2026-06-18T18:13:36+00:00,[sl 4250.27],4001,4001
56815757803,SMC,XAUUSD,SELL,0.15,-30.15,4247.8,4247.8,2026-06-18T18:14:45+00:00,2026-06-18T18:14:45+00:00,[sl 4247.80],4001,4001
56815783806,SMC,XAUUSD,BUY,0.13,-25.87,4248.85,4248.85,2026-06-18T18:15:55+00:00,2026-06-18T18:15:55+00:00,[sl 4248.85],4001,4001
56815825129,SMC,XAUUSD,BUY,0.13,53.17,4244.47,4244.47,2026-06-18T18:17:50+00:00,2026-06-18T18:17:50+00:00,[tp 4244.47],4001,4001
56816061682,SMC,XAUUSD,BUY,0.14,-28.0,4241.97,4241.97,2026-06-18T18:27:54+00:00,2026-06-18T18:27:54+00:00,[sl 4241.97],4001,4001
56816108833,SMC,XAUUSD,BUY,0.13,52.0,4235.95,4235.95,2026-06-18T18:29:35+00:00,2026-06-18T18:29:35+00:00,[tp 4235.95],4001,4001
56816168420,SMC,XAUUSD,BUY,0.15,61.8,4231.86,4231.86,2026-06-18T18:30:39+00:00,2026-06-18T18:30:39+00:00,[tp 4231.86],4001,4001
56816179212,SMC,XAUUSD,BUY,0.15,-29.85,4234.31,4234.31,2026-06-18T18:31:02+00:00,2026-06-18T18:31:02+00:00,[sl 4234.31],4001,4001
56816250473,SMC,XAUUSD,BUY,0.15,60.3,4228.28,4228.28,2026-06-18T18:33:07+00:00,2026-06-18T18:33:07+00:00,[tp 4228.28],4001,4001
56816287666,SMC,XAUUSD,BUY,0.15,-32.7,4230.71,4230.71,2026-06-18T18:34:02+00:00,2026-06-18T18:34:02+00:00,[sl 4230.71],4001,4001
56816295031,SMC,XAUUSD,BUY,0.15,-27.45,4231.72,4231.72,2026-06-18T18:34:16+00:00,2026-06-18T18:34:16+00:00,[sl 4231.72],4001,4001
56816315566,SMC,XAUUSD,BUY,0.15,-31.35,4233.47,4233.47,2026-06-18T18:34:56+00:00,2026-06-18T18:34:56+00:00,[sl 4233.47],4001,4001
56816375098,SMC,XAUUSD,BUY,0.15,60.0,4229.09,4229.09,2026-06-18T18:37:09+00:00,2026-06-18T18:37:09+00:00,[tp 4229.09],4001,4001
56816414003,SMC,XAUUSD,BUY,0.15,59.85,4225.01,4225.01,2026-06-18T18:38:16+00:00,2026-06-18T18:38:16+00:00,[tp 4225.01],4001,4001
56816472316,SMC,XAUUSD,BUY,0.15,-29.1,4228.54,4228.54,2026-06-18T18:40:08+00:00,2026-06-18T18:40:08+00:00,[sl 4228.54],4001,4001
56816488641,SMC,XAUUSD,BUY,0.15,-27.6,4231.08,4231.08,2026-06-18T18:40:42+00:00,2026-06-18T18:40:42+00:00,[sl 4231.08],4001,4001
56816509362,SMC,XAUUSD,BUY,0.15,-30.0,4234.03,4234.03,2026-06-18T18:41:16+00:00,2026-06-18T18:41:16+00:00,[sl 4234.03],4001,4001
56816522763,SMC,XAUUSD,BUY,0.15,-22.2,4235.78,4235.78,2026-06-18T18:41:40+00:00,2026-06-18T18:41:40+00:00,[sl 4235.78],4001,4001
56816598453,SMC,XAUUSD,BUY,0.15,60.0,4230.37,4230.37,2026-06-18T18:45:23+00:00,2026-06-18T18:45:23+00:00,[tp 4230.37],4001,4001
56816700852,SMC,XAUUSD,BUY,0.15,60.6,4226.25,4226.25,2026-06-18T18:50:33+00:00,2026-06-18T18:50:33+00:00,[tp 4226.25],4001,4001
56816821517,SMC,XAUUSD,BUY,0.15,-25.35,4227.91,4227.91,2026-06-18T18:55:43+00:00,2026-06-18T18:55:43+00:00,[sl 4227.91],4001,4001
