date,ticket,signal,lot,profit,result,strategy,session,market_regime,exec_grade,rr_ratio,quality_score,brain_score
2026-06-24T11:34:34+00:00,8886957744,SELL,0.01,-2.48,LOSS,MICRO,LONDON,UNKNOWN,SYNC,0,0,0
2026-06-24T11:39:03+00:00,8887066234,BUY,0.01,5.0,WIN,SMC,LONDON,UNKNOWN,SYNC,0,0,0
2026-06-24T11:39:46+00:00,8887083182,BUY,0.01,-2.5,LOSS,SMC,LONDON,UNKNOWN,SYNC,0,0,0
2026-06-24T11:39:46+00:00,8887083211,BUY,0.01,-2.51,LOSS,MICRO,LONDON,UNKNOWN,SYNC,0,0,0
2026-06-24T11:54:16+00:00,8887367686,BUY,0.01,5.0,WIN,SMC,LONDON,UNKNOWN,SYNC,0,0,0
2026-06-24T11:54:38+00:00,8887376904,BUY,0.01,5.0,WIN,MICRO,LONDON,UNKNOWN,SYNC,0,0,0
2026-06-24T12:09:41+00:00,8887708109,BUY,0.01,5.0,WIN,SMC,LONDON,UNKNOWN,SYNC,0,0,0
2026-06-24T12:12:18+00:00,8887787725,BUY,0.01,-2.5,LOSS,MICRO,LONDON,UNKNOWN,SYNC,0,0,0
2026-06-24T12:12:18+00:00,8887787779,BUY,0.01,-2.47,LOSS,SMC,LONDON,UNKNOWN,SYNC,0,0,0
2026-06-24T12:18:08+00:00,8887921274,BUY,0.01,-2.48,LOSS,SMC,LONDON,UNKNOWN,SYNC,0,0,0
2026-06-24T12:24:11+00:00,8888028875,BUY,0.01,5.01,WIN,SMC,LONDON,UNKNOWN,SYNC,0,0,0
2026-06-24T12:29:47+00:00,8888139510,BUY,0.01,5.0,WIN,SMC,LONDON,UNKNOWN,SYNC,0,0,0
2026-06-24T13:56:40.334443+00:00,9250320184,SELL,0.09,0.0,OPEN,SMC,NEWYORK,TRENDING,B,2.0,30.0,28.75
2026-06-24T14:00:04.144262+00:00,9250457476,SELL,0.1,0.0,OPEN,SMC,NEWYORK,TRENDING,A,2.0,30.0,28.75
2026-06-24T14:03:28.116639+00:00,9250574601,SELL,0.09,0.0,OPEN,SMC,NEWYORK,TRENDING,B,2.0,30.0,28.75
2026-06-24T14:04:19.162613+00:00,9250609993,SELL,0.13,0.0,OPEN,MICRO,NEWYORK,TRENDING,B,1.5,2.0,2.0
2026-06-24T14:06:51.651181+00:00,9250689061,SELL,0.1,0.0,OPEN,SMC,NEWYORK,TRENDING,A,2.0,30.0,28.75
2026-06-24T14:20:18.490857+00:00,9251061047,SELL,0.08,0.0,OPEN,SMC,NEWYORK,TRENDING,B,2.0,30.0,28.75
2026-06-24T14:23:17.065105+00:00,9251143681,BUY,0.12,0.0,OPEN,MICRO,NEWYORK,TRENDING,B,1.5,2.0,2.0
2026-06-24T14:23:42.813968+00:00,9251154564,SELL,0.08,0.0,OPEN,SMC,NEWYORK,TRENDING,B,2.0,57.0,28.75
2026-06-24T14:35:11.395586+00:00,9251436486,SELL,0.07,0.0,OPEN,SMC,NEWYORK,TRENDING,B,2.0,30.0,28.75
2026-06-24T14:38:35.026943+00:00,9251510356,SELL,0.08,0.0,OPEN,SMC,NEWYORK,TRENDING,B,2.0,30.0,28.75
2026-06-24T14:39:01.358474+00:00,9251523062,SELL,0.12,0.0,OPEN,MICRO,NEWYORK,TRENDING,B,1.5,2.0,2.0
2026-06-24T14:41:59.377350+00:00,9251607606,SELL,0.08,0.0,OPEN,SMC,NEWYORK,TRENDING,B,2.0,30.0,28.75
2026-06-24T14:43:16.469739+00:00,9251643443,SELL,0.13,0.0,OPEN,MICRO,NEWYORK,TRENDING,B,1.5,2.0,2.0
2026-06-24T14:45:23.725575+00:00,9251706057,SELL,0.08,0.0,OPEN,SMC,NEWYORK,TRENDING,B,2.0,30.0,28.75
2026-06-24T14:46:40.228868+00:00,9251741422,SELL,0.13,0.0,OPEN,MICRO,NEWYORK,TRENDING,B,1.5,2.0,2.0
2026-06-24T14:49:39.650328+00:00,9251813010,SELL,0.09,0.0,OPEN,SMC,NEWYORK,TRENDING,B,2.0,57.0,28.75
2026-06-24T14:53:03.684035+00:00,9251892129,SELL,0.11,0.0,OPEN,SMC,NEWYORK,TRENDING,A,2.0,57.0,28.75
2026-06-24T14:53:29.689790+00:00,9251901822,SELL,0.13,0.0,OPEN,MICRO,NEWYORK,TRENDING,B,1.5,2.0,2.0
2026-06-24T15:05:14.926225+00:00,9252212858,SELL,0.11,0.0,OPEN,SMC,NEWYORK,TRENDING,A,2.0,30.0,28.75
2026-06-24T15:06:31.500178+00:00,9252254770,SELL,0.14,0.0,OPEN,MICRO,NEWYORK,TRENDING,B,1.5,2.0,2.0
2026-06-24T15:17:04.299932+00:00,9252506982,SELL,0.09,0.0,OPEN,SMC,NEWYORK,TRENDING,B,2.0,30.0,28.75
2026-06-24T15:18:46.240549+00:00,9252551465,BUY,0.13,0.0,OPEN,MICRO,NEWYORK,TRENDING,B,1.5,2.0,2.0
2026-06-24T15:20:28.296282+00:00,9252607793,SELL,0.11,0.0,OPEN,SMC,NEWYORK,TRENDING,A,2.0,57.0,28.75
2026-06-24T15:25:34.230551+00:00,9252736029,SELL,0.09,0.0,OPEN,SMC,NEWYORK,TRENDING,B,2.0,30.0,28.75
2026-06-24T15:25:35.446321+00:00,9252736684,SELL,0.14,0.0,OPEN,MICRO,NEWYORK,TRENDING,B,1.5,2.0,2.0
2026-06-24T15:28:58.638269+00:00,9252819979,SELL,0.09,0.0,OPEN,SMC,NEWYORK,TRENDING,B,2.0,57.0,28.75
2026-06-24T15:32:22.134092+00:00,9252895554,SELL,0.12,0.0,OPEN,SMC,NEWYORK,TRENDING,B,2.0,72.0,28.75
2026-06-24T15:41:39.145490+00:00,9253070805,SELL,0.09,0.0,OPEN,SMC,NEWYORK,TRENDING,B,2.0,30.0,28.75
2026-06-24T15:41:39.428613+00:00,9253070986,SELL,0.14,0.0,OPEN,MICRO,NEWYORK,TRENDING,B,1.5,2.0,2.0
2026-06-24T15:46:18.809488+00:00,9253173348,SELL,0.09,0.0,OPEN,SMC,NEWYORK,TRENDING,B,2.0,57.0,28.75
2026-06-24T15:48:26.918870+00:00,9253213504,BUY,0.13,0.0,OPEN,MICRO,NEWYORK,TRENDING,B,1.5,2.0,2.0
2026-06-24T15:50:34.186381+00:00,9253272049,SELL,0.06,0.0,OPEN,SMC,NEWYORK,TRENDING,B,2.0,30.0,28.75
2026-06-24T15:53:57.669712+00:00,9253344685,SELL,0.11,0.0,OPEN,SMC,NEWYORK,TRENDING,A,2.0,57.0,28.75
2026-06-24T15:54:23.374642+00:00,9253357040,SELL,0.14,0.0,OPEN,MICRO,NEWYORK,TRENDING,B,1.5,2.0,2.0
2026-06-24T15:57:21.430619+00:00,9253424724,SELL,0.11,0.0,OPEN,SMC,NEWYORK,TRENDING,A,2.0,30.0,28.75
2026-06-24T16:03:41.603220+00:00,9253552004,SELL,0.11,0.0,OPEN,SMC,NEWYORK,TRENDING,A,2.0,57.0,28.75
2026-06-24T16:07:05.175083+00:00,9253619862,SELL,0.11,0.0,OPEN,SMC,NEWYORK,TRENDING,A,2.0,30.0,28.75
2026-06-24T16:10:28.500034+00:00,9253705418,SELL,0.12,0.0,OPEN,SMC,NEWYORK,TRENDING,A+,2.0,30.0,28.75
2026-06-24T16:13:51.653353+00:00,9253767803,SELL,0.11,0.0,OPEN,SMC,NEWYORK,TRENDING,A,2.0,30.0,28.75
2026-06-24T16:15:59.011745+00:00,9253800855,BUY,0.13,0.0,OPEN,MICRO,NEWYORK,TRENDING,B,1.5,2.0,2.0
2026-06-24T16:18:31.652992+00:00,9253848692,SELL,0.15,0.0,OPEN,SMC,NEWYORK,TRENDING,A,2.0,57.0,28.75
2026-06-24T16:21:29.556977+00:00,9253893736,BUY,0.13,0.0,OPEN,MICRO,NEWYORK,TRENDING,B,1.5,2.0,2.0
2026-06-24T16:23:36.973830+00:00,9253946835,SELL,0.15,0.0,OPEN,SMC,NEWYORK,TRENDING,A,2.0,57.0,28.75
2026-06-24T16:27:00.485334+00:00,9254014680,SELL,0.09,0.0,OPEN,SMC,NEWYORK,TRENDING,B,2.0,57.0,28.75
2026-06-24T16:29:33.040463+00:00,9254065387,BUY,0.13,0.0,OPEN,MICRO,NEWYORK,TRENDING,B,1.5,2.0,2.0
2026-06-24T16:34:37.818523+00:00,9254175816,SELL,0.08,0.0,OPEN,SMC,NEWYORK,TRENDING,B,2.0,57.0,28.75
2026-06-24T16:37:35.929054+00:00,9254242062,BUY,0.12,0.0,OPEN,MICRO,NEWYORK,TRENDING,B,1.5,2.0,2.0
2026-06-24T16:41:24.878576+00:00,9254319478,SELL,0.08,0.0,OPEN,SMC,NEWYORK,TRENDING,B,2.0,57.0,28.75
2026-06-24T16:42:41.558515+00:00,9254350118,SELL,0.12,0.0,OPEN,MICRO,NEWYORK,TRENDING,B,1.5,2.0,2.0
2026-06-24T16:44:48.892287+00:00,9254397899,SELL,0.08,0.0,OPEN,SMC,NEWYORK,TRENDING,B,2.0,57.0,28.75
2026-06-24T16:55:22.675003+00:00,9254570279,SELL,0.15,0.0,OPEN,SMC,NEWYORK,TRENDING,A,2.0,57.0,28.75
2026-06-24T16:57:04+00:00,8897220173,BUY,0.09,-20.52,LOSS,SMC,NEWYORK,UNKNOWN,SYNC,0,0,0
2026-06-24T17:01:18.284145+00:00,9254660484,SELL,0.01,0.0,OPEN,SMC,NEWYORK,TRENDING,A,2.0,57.0,28.75
2026-06-24T17:00:12+00:00,8897365272,BUY,0.1,-25.0,LOSS,SMC,NEWYORK,UNKNOWN,SYNC,0,0,0
2026-06-24T17:16:29.340366+00:00,9254901706,SELL,0.01,0.0,OPEN,SMC,NEWYORK,TRENDING,A,2.0,57.0,27.0
2026-06-24T17:16:29.765308+00:00,9254901972,SELL,0.01,0.0,OPEN,MICRO,NEWYORK,TRENDING,B,1.5,2.0,2.0
2026-06-24T17:05:09+00:00,8897562711,BUY,0.13,-32.5,LOSS,MICRO,NEWYORK,UNKNOWN,SYNC,0,0,0
2026-06-24T17:06:48+00:00,8897619674,BUY,0.09,-21.96,LOSS,SMC,NEWYORK,UNKNOWN,SYNC,0,0,0
2026-06-24T17:07:39+00:00,8897647742,BUY,0.1,-24.3,LOSS,SMC,NEWYORK,UNKNOWN,SYNC,0,0,0
2026-06-24T17:20:44.005640+00:00,9254984178,SELL,0.01,0.0,OPEN,SMC,NEWYORK,TRENDING,A,2.0,30.0,25.25
2026-06-24T17:20:44.342013+00:00,9254984412,SELL,0.01,0.0,OPEN,MICRO,NEWYORK,TRENDING,B,1.5,2.0,2.0
2026-06-24T17:21:57+00:00,8898084480,BUY,0.08,-18.08,LOSS,SMC,NEWYORK,UNKNOWN,SYNC,0,0,0
2026-06-24T17:23:37+00:00,8898143030,SELL,0.12,-30.12,LOSS,MICRO,NEWYORK,UNKNOWN,SYNC,0,0,0
2026-06-24T17:24:58.178669+00:00,9255081661,SELL,0.01,0.0,OPEN,SMC,NEWYORK,TRENDING,A,2.0,30.0,25.25
2026-06-24T17:24:58.476420+00:00,9255081783,SELL,0.01,0.0,OPEN,MICRO,NEWYORK,TRENDING,B,1.5,2.0,2.0
2026-06-24T17:24:13+00:00,8898159685,BUY,0.08,-21.12,LOSS,SMC,NEWYORK,UNKNOWN,SYNC,0,0,0
2026-06-24T17:28:21.937241+00:00,9255164966,SELL,0.01,0.0,OPEN,SMC,NEWYORK,TRENDING,A,2.0,30.0,25.25
2026-06-24T17:30:28.955847+00:00,9255225052,SELL,0.01,0.0,OPEN,MICRO,NEWYORK,TRENDING,B,1.5,2.0,2.0
2026-06-24T17:31:45.655207+00:00,9255259218,SELL,0.01,0.0,OPEN,SMC,NEWYORK,TRENDING,A+,2.0,57.0,25.25
2026-06-24T17:46:30.368694+00:00,9255554734,SELL,0.01,0.0,OPEN,SMC,NEWYORK,TRENDING,A,2.0,57.0,25.25
2026-06-24T17:36:08+00:00,8898488911,BUY,0.07,35.07,WIN,SMC,NEWYORK,UNKNOWN,SYNC,0,0,0
2026-06-24T17:39:24+00:00,8898578103,BUY,0.08,40.24,WIN,SMC,NEWYORK,UNKNOWN,SYNC,0,0,0
2026-06-24T17:41:35+00:00,8898648519,BUY,0.12,54.96,WIN,MICRO,NEWYORK,UNKNOWN,SYNC,0,0,0
2026-06-24T17:43:31+00:00,8898712939,BUY,0.08,38.32,WIN,SMC,NEWYORK,UNKNOWN,SYNC,0,0,0
2026-06-24T17:44:58+00:00,8898762519,BUY,0.13,-33.28,LOSS,MICRO,NEWYORK,UNKNOWN,SYNC,0,0,0
2026-06-24T17:47:25+00:00,8898838786,BUY,0.13,-32.5,LOSS,MICRO,NEWYORK,UNKNOWN,SYNC,0,0,0
2026-06-24T17:49:20+00:00,8898891218,BUY,0.08,40.24,WIN,SMC,NEWYORK,UNKNOWN,SYNC,0,0,0
2026-06-24T17:49:54.705068+00:00,9255631337,SELL,0.01,0.0,OPEN,SMC,NEWYORK,TRENDING,A,2.0,57.0,28.75
2026-06-24T17:50:45.706889+00:00,9255663046,SELL,0.01,0.0,OPEN,MICRO,NEWYORK,TRENDING,B,1.5,2.0,2.0
2026-06-24T17:58:21.226549+00:00,9255827104,SELL,0.01,0.0,OPEN,SMC,NEWYORK,TRENDING,A,2.0,57.0,28.75
2026-06-24T17:58:21.691808+00:00,9255827333,SELL,0.01,0.0,OPEN,MICRO,NEWYORK,TRENDING,B,1.5,2.0,2.0
2026-06-24T17:52:56+00:00,8898988029,BUY,0.09,44.91,WIN,SMC,NEWYORK,UNKNOWN,SYNC,0,0,0
2026-06-24T17:55:57+00:00,8899080630,BUY,0.11,54.23,WIN,SMC,NEWYORK,UNKNOWN,SYNC,0,0,0
2026-06-24T18:00:29+00:00,8899214645,BUY,0.13,-34.97,LOSS,MICRO,OFF_HOURS,UNKNOWN,SYNC,0,0,0
2026-06-24T18:01:20.120058+00:00,9255926888,SELL,0.01,0.0,OPEN,MICRO,OFF_HOURS,TRENDING,B,1.5,2.0,2.0
2026-06-24T18:01:46.071318+00:00,9255938383,SELL,0.01,0.0,OPEN,SMC,OFF_HOURS,TRENDING,B,2.0,57.0,30.75
2026-06-24T18:03:30.353235+00:00,9256014047,SELL,0.01,0.0,OPEN,MICRO,OFF_HOURS,TRENDING,B,1.5,2.0,2.0
2026-06-24T18:04:46.689169+00:00,9256080425,SELL,0.01,0.0,OPEN,SMC,OFF_HOURS,TRENDING,B,2.0,57.0,30.75
2026-06-24T18:06:03.057414+00:00,9256124394,BUY,0.01,0.0,OPEN,MICRO,OFF_HOURS,TRENDING,B,1.5,2.0,2.0
2026-06-24T18:07:43+00:00,8899445048,BUY,0.14,-39.2,LOSS,MICRO,OFF_HOURS,UNKNOWN,SYNC,0,0,0
2026-06-24T18:09:26.921625+00:00,9256213380,SELL,0.01,0.0,OPEN,SMC,OFF_HOURS,TRENDING,B,2.0,57.0,30.75
2026-06-24T18:09:52.766013+00:00,9256227442,BUY,0.01,0.0,OPEN,MICRO,OFF_HOURS,TRENDING,B,1.5,2.0,2.0
2026-06-24T18:12:25.127406+00:00,9256303663,BUY,0.01,0.0,OPEN,MICRO,OFF_HOURS,TRENDING,B,1.5,2.0,2.0
2026-06-24T18:12:50.912526+00:00,9256313724,SELL,0.01,0.0,OPEN,SMC,OFF_HOURS,TRENDING,A,2.0,57.0,30.75
2026-06-24T18:16:13.862193+00:00,9256379012,SELL,0.01,0.0,OPEN,SMC,OFF_HOURS,TRENDING,A,2.0,57.0,30.75
2026-06-24T18:16:46+00:00,8899676611,BUY,0.11,-27.5,LOSS,SMC,OFF_HOURS,UNKNOWN,SYNC,0,0,0
2026-06-24T18:18:30+00:00,8899727145,BUY,0.09,-22.59,LOSS,SMC,OFF_HOURS,UNKNOWN,SYNC,0,0,0
2026-06-24T18:19:37.259322+00:00,9256437655,SELL,0.01,0.0,OPEN,SMC,OFF_HOURS,TRENDING,A,2.0,57.0,29.0
2026-06-24T18:20:01+00:00,8899783986,SELL,0.13,64.74,WIN,MICRO,OFF_HOURS,UNKNOWN,SYNC,0,0,0
2026-06-24T18:20:28.606307+00:00,9256455727,SELL,0.01,0.0,OPEN,MICRO,OFF_HOURS,TRENDING,B,1.5,2.0,2.0
2026-06-24T18:23:01.207378+00:00,9256508651,SELL,0.01,0.0,OPEN,SMC,OFF_HOURS,TRENDING,A,2.0,57.0,29.0
2026-06-24T18:25:08.235162+00:00,9256545614,BUY,0.01,0.0,OPEN,MICRO,OFF_HOURS,TRENDING,B,1.5,2.0,2.0
2026-06-24T18:25:08+00:00,8899934532,BUY,0.11,44.66,WIN,SMC,OFF_HOURS,UNKNOWN,SYNC,0,0,0
2026-06-24T18:27:18+00:00,8899999919,BUY,0.14,-33.46,LOSS,MICRO,OFF_HOURS,UNKNOWN,SYNC,0,0,0
2026-06-24T18:27:18+00:00,8900000185,BUY,0.09,-26.64,LOSS,SMC,OFF_HOURS,UNKNOWN,SYNC,0,0,0
2026-06-24T18:29:49+00:00,8900060137,BUY,0.09,-22.41,LOSS,SMC,OFF_HOURS,UNKNOWN,SYNC,0,0,0
2026-06-24T18:31:04.412187+00:00,9256652825,SELL,0.01,0.0,OPEN,SMC,OFF_HOURS,TRENDING,A,2.0,57.0,27.25
2026-06-24T18:34:27.534158+00:00,9256711546,SELL,0.01,0.0,OPEN,SMC,OFF_HOURS,TRENDING,A,2.0,58.0,27.25
2026-06-24T18:36:34.525377+00:00,9256743551,SELL,0.01,0.0,OPEN,MICRO,OFF_HOURS,TRENDING,B,1.5,2.0,2.0
2026-06-24T18:38:16.523578+00:00,9256768480,SELL,0.01,0.0,OPEN,SMC,OFF_HOURS,TRENDING,A,2.0,57.0,27.25
2026-06-24T18:49:14.188459+00:00,9256919228,SELL,0.01,0.0,OPEN,SMC,OFF_HOURS,TRENDING,B,2.0,57.0,27.25
2026-06-24T18:49:14.504377+00:00,9256919408,SELL,0.01,0.0,OPEN,MICRO,OFF_HOURS,TRENDING,B,1.5,2.0,2.0
2026-06-24T18:41:38+00:00,8900315453,BUY,0.12,60.0,WIN,SMC,OFF_HOURS,UNKNOWN,SYNC,0,0,0
2026-06-24T18:45:53+00:00,8900416493,BUY,0.09,-22.23,LOSS,SMC,OFF_HOURS,UNKNOWN,SYNC,0,0,0
2026-06-24T18:45:53+00:00,8900416561,BUY,0.14,-34.72,LOSS,MICRO,OFF_HOURS,UNKNOWN,SYNC,0,0,0
2026-06-24T18:48:12+00:00,8900467902,BUY,0.09,-22.77,LOSS,SMC,OFF_HOURS,UNKNOWN,SYNC,0,0,0
2026-06-24T18:50:18+00:00,8900531168,SELL,0.13,63.83,WIN,MICRO,OFF_HOURS,UNKNOWN,SYNC,0,0,0
2026-06-24T18:52:39.812186+00:00,9256973112,SELL,0.01,0.0,OPEN,SMC,OFF_HOURS,TRENDING,B,2.0,57.0,25.5
2026-06-24T18:52:39+00:00,8900591782,BUY,0.06,30.48,WIN,SMC,OFF_HOURS,UNKNOWN,SYNC,0,0,0
2026-06-24T18:54:28+00:00,8900643402,BUY,0.11,54.89,WIN,SMC,OFF_HOURS,UNKNOWN,SYNC,0,0,0
2026-06-24T19:05:15.785504+00:00,9257147373,SELL,0.01,0.0,OPEN,SMC,OFF_HOURS,TRENDING,A,2.0,57.0,29.0
2026-06-24T19:03:21+00:00,8900853263,BUY,0.11,-27.5,LOSS,SMC,OFF_HOURS,UNKNOWN,SYNC,0,0,0
2026-06-24T19:06:33+00:00,8900924406,BUY,0.14,-34.86,LOSS,MICRO,OFF_HOURS,UNKNOWN,SYNC,0,0,0
2026-06-24T19:06:33+00:00,8900924420,BUY,0.11,-26.84,LOSS,SMC,OFF_HOURS,UNKNOWN,SYNC,0,0,0
2026-06-24T19:07:23.713120+00:00,9257176475,SELL,0.01,0.0,OPEN,MICRO,OFF_HOURS,TRENDING,B,1.5,2.0,2.0
2026-06-24T19:08:40.260493+00:00,9257195893,SELL,0.01,0.0,OPEN,SMC,OFF_HOURS,TRENDING,B,2.0,57.0,29.0
2026-06-24T19:09:04+00:00,8900991212,BUY,0.11,55.0,WIN,SMC,OFF_HOURS,UNKNOWN,SYNC,0,0,0
2026-06-24T19:10:57+00:00,8901043852,BUY,0.12,-30.0,LOSS,SMC,OFF_HOURS,UNKNOWN,SYNC,0,0,0
2026-06-24T19:23:25.876433+00:00,9257385046,SELL,0.01,0.0,OPEN,SMC,OFF_HOURS,TRENDING,A,2.0,57.0,30.75
2026-06-24T19:15:56+00:00,8901140596,BUY,0.11,-26.4,LOSS,SMC,OFF_HOURS,UNKNOWN,SYNC,0,0,0
2026-06-24T19:18:11+00:00,8901187818,SELL,0.13,-32.37,LOSS,MICRO,OFF_HOURS,UNKNOWN,SYNC,0,0,0
2026-06-24T19:21:26+00:00,8901243896,BUY,0.15,-37.65,LOSS,SMC,OFF_HOURS,UNKNOWN,SYNC,0,0,0
2026-06-24T19:23:26+00:00,8901297881,SELL,0.13,63.57,WIN,MICRO,OFF_HOURS,UNKNOWN,SYNC,0,0,0
2026-06-24T19:28:30.812782+00:00,9257448466,SELL,0.01,0.0,OPEN,SMC,OFF_HOURS,TRENDING,A,2.0,57.0,27.25
2026-06-24T19:26:42+00:00,8901368833,BUY,0.15,-37.95,LOSS,SMC,OFF_HOURS,UNKNOWN,SYNC,0,0,0
2026-06-24T19:29:12+00:00,8901428161,BUY,0.09,-22.59,LOSS,SMC,OFF_HOURS,UNKNOWN,SYNC,0,0,0
2026-06-24T19:30:38.368850+00:00,9257485344,BUY,0.01,0.0,OPEN,MICRO,OFF_HOURS,TRENDING,B,1.5,2.0,2.0
2026-06-24T19:31:54.745796+00:00,9257505671,SELL,0.01,0.0,OPEN,SMC,OFF_HOURS,TRENDING,A,2.0,57.0,23.75
2026-06-24T19:34:13+00:00,8901551674,SELL,0.13,-32.5,LOSS,MICRO,OFF_HOURS,UNKNOWN,SYNC,0,0,0
2026-06-24T19:53:24.657333+00:00,9257747431,SELL,0.01,0.0,OPEN,SMC,OFF_HOURS,TRENDING,A,2.0,57.0,23.75
2026-06-24T19:35:45+00:00,8901587872,BUY,0.08,-19.36,LOSS,SMC,OFF_HOURS,UNKNOWN,SYNC,0,0,0
2026-06-24T19:41:22+00:00,8901721535,SELL,0.12,-30.0,LOSS,MICRO,OFF_HOURS,UNKNOWN,SYNC,0,0,0
2026-06-24T19:43:43+00:00,8901783315,BUY,0.08,40.0,WIN,SMC,OFF_HOURS,UNKNOWN,SYNC,0,0,0
2026-06-24T19:49:36+00:00,8901896568,BUY,0.12,58.68,WIN,MICRO,OFF_HOURS,UNKNOWN,SYNC,0,0,0
2026-06-24T19:55:04+00:00,8901995838,BUY,0.08,40.24,WIN,SMC,OFF_HOURS,UNKNOWN,SYNC,0,0,0
2026-06-24T19:56:49.397019+00:00,9257795676,SELL,0.01,0.0,OPEN,SMC,OFF_HOURS,TRENDING,A,2.0,57.0,23.75
2026-06-24T20:01:09+00:00,8902101728,BUY,0.15,-37.95,LOSS,SMC,OFF_HOURS,UNKNOWN,SYNC,0,0,0
2026-06-24T20:16:26+00:00,8902366805,BUY,0.01,4.99,WIN,SMC,OFF_HOURS,UNKNOWN,SYNC,0,0,0
2026-06-24T20:20:21+00:00,8902450654,BUY,0.01,5.0,WIN,SMC,OFF_HOURS,UNKNOWN,SYNC,0,0,0
2026-06-24T20:20:21+00:00,8902450657,BUY,0.01,4.8,WIN,MICRO,OFF_HOURS,UNKNOWN,SYNC,0,0,0
2026-06-24T20:24:56+00:00,8902567454,BUY,0.01,5.01,WIN,SMC,OFF_HOURS,UNKNOWN,SYNC,0,0,0
2026-06-24T20:24:56+00:00,8902568074,BUY,0.01,4.83,WIN,MICRO,OFF_HOURS,UNKNOWN,SYNC,0,0,0
2026-06-24T20:28:18+00:00,8902659463,BUY,0.01,-2.24,LOSS,SMC,OFF_HOURS,UNKNOWN,SYNC,0,0,0
2026-06-24T20:28:20+00:00,8902660829,BUY,0.01,-2.5,LOSS,MICRO,OFF_HOURS,UNKNOWN,SYNC,0,0,0
2026-06-24T20:29:00+00:00,8902679938,BUY,0.01,4.95,WIN,SMC,OFF_HOURS,UNKNOWN,SYNC,0,0,0
2026-06-24T20:36:52+00:00,8902895924,BUY,0.01,4.99,WIN,MICRO,OFF_HOURS,UNKNOWN,SYNC,0,0,0
2026-06-24T20:46:09+00:00,8903084030,BUY,0.01,4.96,WIN,SMC,OFF_HOURS,UNKNOWN,SYNC,0,0,0
2026-06-24T20:47:13+00:00,8903108404,BUY,0.01,-2.5,LOSS,SMC,OFF_HOURS,UNKNOWN,SYNC,0,0,0
2026-06-24T20:51:00+00:00,8903222318,BUY,0.01,-2.56,LOSS,MICRO,OFF_HOURS,UNKNOWN,SYNC,0,0,0
2026-06-24T20:58:03+00:00,8903373717,BUY,0.01,5.01,WIN,SMC,OFF_HOURS,UNKNOWN,SYNC,0,0,0
2026-06-24T21:01:10+00:00,8903493517,BUY,0.01,4.61,WIN,SMC,OFF_HOURS,UNKNOWN,SYNC,0,0,0
2026-06-24T21:01:10+00:00,8903493520,BUY,0.01,5.16,WIN,MICRO,OFF_HOURS,UNKNOWN,SYNC,0,0,0
2026-06-24T21:01:31+00:00,8903507462,BUY,0.01,-2.59,LOSS,MICRO,OFF_HOURS,UNKNOWN,SYNC,0,0,0
2026-06-24T21:02:38+00:00,8903541032,BUY,0.01,4.69,WIN,SMC,OFF_HOURS,UNKNOWN,SYNC,0,0,0
2026-06-24T21:04:24+00:00,8903662175,BUY,0.01,-1.86,LOSS,MICRO,OFF_HOURS,UNKNOWN,SYNC,0,0,0
2026-06-24T21:05:06+00:00,8903689672,BUY,0.01,-2.48,LOSS,SMC,OFF_HOURS,UNKNOWN,SYNC,0,0,0
2026-06-24T21:09:07+00:00,8903818117,SELL,0.01,5.08,WIN,MICRO,OFF_HOURS,UNKNOWN,SYNC,0,0,0
2026-06-24T21:09:42+00:00,8903837993,BUY,0.01,-2.46,LOSS,SMC,OFF_HOURS,UNKNOWN,SYNC,0,0,0
2026-06-24T21:10:10+00:00,8903852825,SELL,0.01,-2.51,LOSS,MICRO,OFF_HOURS,UNKNOWN,SYNC,0,0,0
2026-06-24T21:12:34+00:00,8903934942,SELL,0.01,-2.5,LOSS,MICRO,OFF_HOURS,UNKNOWN,SYNC,0,0,0
2026-06-24T21:13:47+00:00,8903960808,BUY,0.01,-2.4,LOSS,SMC,OFF_HOURS,UNKNOWN,SYNC,0,0,0
2026-06-24T21:17:16+00:00,8904033134,BUY,0.01,-2.5,LOSS,SMC,OFF_HOURS,UNKNOWN,SYNC,0,0,0
2026-06-24T21:21:01+00:00,8904111078,BUY,0.01,5.03,WIN,SMC,OFF_HOURS,UNKNOWN,SYNC,0,0,0
2026-06-24T21:23:29+00:00,8904170200,BUY,0.01,-2.53,LOSS,MICRO,OFF_HOURS,UNKNOWN,SYNC,0,0,0
2026-06-24T21:23:29+00:00,8904170318,BUY,0.01,-2.49,LOSS,SMC,OFF_HOURS,UNKNOWN,SYNC,0,0,0
2026-06-24T21:30:46+00:00,8904305019,SELL,0.01,5.0,WIN,MICRO,OFF_HOURS,UNKNOWN,SYNC,0,0,0
2026-06-24T21:33:38+00:00,8904362777,BUY,0.01,5.0,WIN,SMC,OFF_HOURS,UNKNOWN,SYNC,0,0,0
2026-06-24T21:38:11+00:00,8904438424,BUY,0.01,4.95,WIN,SMC,OFF_HOURS,UNKNOWN,SYNC,0,0,0
2026-06-24T21:46:50+00:00,8904568728,BUY,0.01,5.02,WIN,MICRO,OFF_HOURS,UNKNOWN,SYNC,0,0,0
2026-06-24T21:49:09+00:00,8904608714,BUY,0.01,5.0,WIN,SMC,OFF_HOURS,UNKNOWN,SYNC,0,0,0
